,sigAdj,hgncSymbol,appCount,tissList
ENSG00000149485,3.641854256202412,FADS1,1,['Lymph node']
ENSG00000114771,3.575958039401598,AADAC,1,['Skin']
ENSG00000106460,3.547815430109738,TMEM106B,1,['Skin']
ENSG00000116199,3.539443169436344,FAM20B,1,['Lymph node']
ENSG00000090863,3.539443169436344,GLG1,1,['Lymph node']
ENSG00000177212,3.5129682170057053,OR2T33,1,['Lymph node']
ENSG00000105509,3.4665025400251404,HAS1,1,['Skin']
ENSG00000185475,3.457926192079621,TMEM179B,1,['Foreskin']
ENSG00000225781,3.4359269354345803,OR6V1,1,['Lymph node']
ENSG00000116133,3.430598580083463,DHCR24,1,['Lymph node']
ENSG00000116729,3.430598580083463,WLS,1,['Lymph node']
ENSG00000099365,3.3769523437986786,STX1B,1,['Umbilical vein']
ENSG00000198898,3.36912824419514,CAPZA2,1,['Skin']
ENSG00000143643,3.324968031972295,TTC13,1,['Lymph node']
ENSG00000177697,3.2431670461024646,CD151,1,['Cornea']
ENSG00000057252,3.231557402925477,SOAT1,1,['Lymph node']
ENSG00000162736,3.231557402925477,NCSTN,1,['Lymph node']
ENSG00000163378,3.231557402925477,EOGT,1,['Lymph node']
ENSG00000074527,3.231557402925477,NTN4,1,['Lymph node']
ENSG00000127325,3.222858156251371,BEST3,1,['Skin']
ENSG00000163867,3.207623662366779,ZMYM6,1,['Intestine']
ENSG00000185737,3.172396798122506,NRG3,1,['Skin']
ENSG00000160588,3.1548914410308124,MPZL3,1,['Skin']
ENSG00000171492,3.148710350988447,LRRC8D,1,['Lymph node']
ENSG00000058804,3.148710350988447,NDC1,1,['Lymph node']
ENSG00000121940,3.148710350988447,CLCC1,1,['Lymph node']
ENSG00000163812,3.148710350988447,ZDHHC3,1,['Lymph node']
ENSG00000182197,3.148710350988447,EXT1,1,['Lymph node']
ENSG00000066455,3.148710350988447,GOLGA5,1,['Lymph node']
ENSG00000159461,3.1281074368006365,AMFR,1,['Heart']
ENSG00000116824,3.092913360827012,CD2,1,['Lymph node']
ENSG00000186577,3.092913360827012,SMIM29,1,['Lymph node']
ENSG00000106330,3.092913360827012,MOSPD3,1,['Lymph node']
ENSG00000169826,3.092913360827012,CSGALNACT2,1,['Lymph node']
ENSG00000178449,3.092913360827012,COX14,1,['Lymph node']
ENSG00000105429,3.092913360827012,MEGF8,1,['Lymph node']
ENSG00000163513,3.081820324043923,TGFBR2,1,['Cornea']
ENSG00000008294,3.0636769619902777,SPAG9,1,['Umbilical vein']
ENSG00000166979,3.0490626541930514,EVA1C,1,['Lymph node']
ENSG00000181264,3.0454812906057294,TLCD5,1,['Lymph node']
ENSG00000204642,3.0242852299040877,HLA-F,1,['Umbilical vein']
ENSG00000058063,2.9667323830066294,ATP11B,1,['Lymph node']
ENSG00000067057,2.9667323830066294,PFKP,1,['Lymph node']
ENSG00000146411,2.949472128257426,SLC2A12,1,['Heart']
ENSG00000171714,2.929537797699498,ANO5,1,['Skin']
ENSG00000196832,2.9142181336779185,OR11G2,1,['Lymph node']
ENSG00000141699,2.8941226606432613,RETREG3,1,['Lymph node']
ENSG00000176798,2.858187985248956,OR51L1,1,['Lymph node']
ENSG00000173436,2.8414065664104173,MICOS10,1,['Lymph node']
ENSG00000174807,2.8350439687416484,CD248,1,['Umbilical vein']
ENSG00000205060,2.8272828219558144,SLC35B4,1,['Lymph node']
ENSG00000261115,2.814856884951504,TMEM178B,1,['Umbilical vein']
ENSG00000018236,2.790618305020905,CNTN1,1,['Foreskin']
ENSG00000198077,2.782189743982259,CYP2A7,1,['Lymph node']
ENSG00000170923,2.760934427682931,OR7G2,1,['Lymph node']
ENSG00000211584,2.760270989628405,SLC48A1,1,['Lymph node']
ENSG00000139370,2.760270989628405,SLC15A4,1,['Lymph node']
ENSG00000153485,2.760270989628405,TMEM251,1,['Lymph node']
ENSG00000153233,2.75655047401031,PTPRR,1,['Skin']
ENSG00000007908,2.7167717940903846,SELE,1,['Skin']
ENSG00000197641,2.672301627280714,SERPINB13,1,['Cornea']
ENSG00000164756,2.669083283942906,SLC30A8,1,['Lymph node']
ENSG00000204922,2.669083283942906,UQCC3,1,['Lymph node']
ENSG00000248385,2.645481141322859,TARM1,1,['Lymph node']
ENSG00000151233,2.628675636354414,GXYLT1,1,['Lymph node']
ENSG00000139324,2.628675636354414,TMTC3,1,['Lymph node']
ENSG00000161091,2.628675636354414,MFSD12,1,['Lymph node']
ENSG00000088035,2.617874939877241,ALG6,1,['Skin']
ENSG00000117215,2.614611333043946,PLA2G2D,1,['Lymph node']
ENSG00000103335,2.5675327960924186,PIEZO1,1,['Cornea']
ENSG00000145103,2.5644488409375374,ILDR1,1,['Lymph node']
ENSG00000187871,2.563271212771779,GFRAL,1,['Lymph node']
ENSG00000258839,2.5478263048259815,MC1R,1,['Umbilical vein']
ENSG00000137747,2.503783619893014,TMPRSS13,1,['Skin']
ENSG00000124783,2.5035156889075316,SSR1,1,['Skin']
ENSG00000134697,2.5005001904856967,GNL2,1,['Lymph node']
ENSG00000151779,2.5005001904856967,NBAS,1,['Lymph node']
ENSG00000163162,2.497161656999541,RNF149,1,['Intestine']
ENSG00000124215,2.4946539714271565,CDH26,1,['Umbilical vein']
ENSG00000122224,2.473240262246435,LY9,1,['Lymph node']
ENSG00000133195,2.4650057557406857,SLC39A11,1,['Foreskin']
ENSG00000132704,2.460259728197521,FCRL2,1,['Lymph node']
ENSG00000184698,2.442333658467095,OR51M1,1,['Lymph node']
ENSG00000116237,2.4359420311513107,ICMT,1,['Lymph node']
ENSG00000049130,2.422977169789958,KITLG,1,['Cornea']
ENSG00000176435,2.4145015107277703,CLEC14A,1,['Cornea']
ENSG00000150625,2.4129808235387804,GPM6A,1,['Skin']
ENSG00000174667,2.4088425916917418,OR7D4,1,['Lymph node']
ENSG00000127995,2.407754803581027,CASD1,1,['Skin']
ENSG00000275591,2.4059747632892536,XKR5,1,['Kidney']
ENSG00000177511,2.389303390733835,ST8SIA3,1,['Skin']
ENSG00000106123,2.3774768947296385,EPHB6,1,['Intestine']
ENSG00000131697,2.37667371701023,NPHP4,1,['Lymph node']
ENSG00000140688,2.3758162326425323,RUSF1,1,['Lymph node']
ENSG00000106304,2.3654713130385483,SPAM1,1,['Cornea']
ENSG00000021461,2.352124019469921,CYP3A43,1,['Lymph node']
ENSG00000188167,2.3351654625639284,TMPPE,1,['Lymph node']
ENSG00000171365,2.3351654625639284,CLCN5,1,['Lymph node']
ENSG00000103064,2.3351654625639284,SLC7A6,1,['Lymph node']
ENSG00000196411,2.333695097194273,EPHB4,1,['Cornea']
ENSG00000133687,2.3330854355201933,TMTC1,1,['Foreskin']
ENSG00000117525,2.3321069136390236,F3,1,['Umbilical vein']
ENSG00000132517,2.3272944878628907,SLC52A1,1,['Skin']
ENSG00000123684,2.314653558382748,LPGAT1,1,['Lymph node']
ENSG00000170448,2.314653558382748,NFXL1,1,['Lymph node']
ENSG00000204740,2.3075765131171373,MALRD1,1,['Lymph node']
ENSG00000108375,2.3075765131171373,RNF43,1,['Lymph node']
ENSG00000042980,2.3013295299860976,ADAM28,1,['Umbilical vein']
ENSG00000243896,2.2988751621044266,OR2A7,1,['Foreskin']
ENSG00000139629,2.2925956630206517,GALNT6,1,['Lymph node']
ENSG00000106327,2.2869358833967133,TFR2,1,['Skin']
ENSG00000170989,2.2789209234043155,S1PR1,1,['Cornea']
ENSG00000146839,2.257802896232623,ZAN,1,['Lymph node']
ENSG00000103222,2.255760059597849,ABCC1,1,['Lymph node']
ENSG00000088888,2.255760059597849,MAVS,1,['Lymph node']
ENSG00000134780,2.251645013296884,DAGLA,1,['Lymph node']
ENSG00000189184,2.231479420537859,PCDH18,1,['Foreskin']
ENSG00000167642,2.2262918015417994,SPINT2,1,['Skin']
ENSG00000066056,2.224044691575403,TIE1,1,['Cornea']
ENSG00000115310,2.2215253840849476,RTN4,1,['Cornea']
ENSG00000196683,2.2215253840849476,TOMM7,1,['Cornea']
ENSG00000102854,2.218871537075401,MSLN,1,['Umbilical vein']
ENSG00000103042,2.2078715057963096,SLC38A7,1,['Lymph node']
ENSG00000012660,2.1988143218267377,ELOVL5,1,['Lymph node']
ENSG00000158669,2.1988143218267377,GPAT4,1,['Lymph node']
ENSG00000170439,2.197991842193755,METTL7B,1,['Skin']
ENSG00000170419,2.1831657335306103,VSTM2A,1,['Skin']
ENSG00000177464,2.17628722301627,GPR4,1,['Cornea']
ENSG00000167619,2.168590839494618,TMEM145,1,['Umbilical vein']
ENSG00000186017,2.1636874138287103,ZNF566,1,['Intestine']
ENSG00000144040,2.1546697757789506,SFXN5,1,['Heart']
ENSG00000273777,2.1474404198116273,CEACAM20,1,['Skin']
ENSG00000169327,2.1343477224517287,OR5AU1,1,['Lymph node']
ENSG00000174175,2.1275211294175573,SELP,1,['Skin']
ENSG00000124574,2.123364352100105,ABCC10,1,['Lymph node']
ENSG00000183018,2.1210101644939305,SPNS2,1,['Cornea']
ENSG00000203747,2.112525830836964,FCGR3A,1,['Cornea']
ENSG00000253457,2.086911222096517,SMIM18,1,['Lymph node']
ENSG00000082684,2.0863376474627477,SEMA5B,1,['Skin']
ENSG00000143199,2.0705726423729764,ADCY10,1,['Intestine']
ENSG00000261341,2.0614400760925573,LOC105372440,1,['Lymph node']
ENSG00000134460,2.0556310619800278,IL2RA,1,['Lymph node']
ENSG00000188404,2.0517115128570858,SELL,1,['Skin']
ENSG00000164106,2.0493376995650925,SCRG1,1,['Lymph node']
ENSG00000166927,2.0440079223146665,MS4A7,1,['Cornea']
ENSG00000164647,2.041645972714112,STEAP1,1,['Lymph node']
ENSG00000177951,2.041645972714112,BET1L,1,['Lymph node']
ENSG00000132164,2.0256227991569267,SLC6A11,1,['Cornea']
ENSG00000100612,2.0193012137684203,DHRS7,1,['Foreskin']
ENSG00000068697,2.015598255530943,LAPTM4A,1,['Skin']
ENSG00000140299,2.015598255530943,BNIP2,1,['Skin']
ENSG00000161944,2.0088029424177476,ASGR2,1,['Lymph node']
ENSG00000104381,1.98729229627073,GDAP1,1,['Vessel']
ENSG00000078808,1.9840122954479813,SDF4,1,['Heart']
ENSG00000180694,1.980961176163255,TMEM64,1,['Lymph node']
ENSG00000105726,1.980961176163255,ATP13A1,1,['Lymph node']
ENSG00000160856,1.980426186702339,FCRL3,1,['Skin']
ENSG00000167754,1.979638660956816,KLK5,1,['Peripheral blood']
ENSG00000026751,1.974118099244822,SLAMF7,1,['Lymph node']
ENSG00000108932,1.9622708801310094,SLC16A6,1,['Lymph node']
ENSG00000103415,1.9622096432139013,HMOX2,1,['Lymph node']
ENSG00000099785,1.9622096432139013,MARCHF2,1,['Lymph node']
ENSG00000105711,1.9539973718514947,SCN1B,1,['Heart']
ENSG00000203985,1.9455348346793342,LDLRAD1,1,['Cornea']
ENSG00000134020,1.939537776995405,PEBP4,1,['Foreskin']
ENSG00000075035,1.9341351988111457,WSCD2,1,['Lymph node']
ENSG00000189013,1.93303016050968,KIR2DL4,1,['Lymph node']
ENSG00000265808,1.9292520736192464,SEC22B,1,['Lymph node']
ENSG00000075568,1.9292520736192464,TMEM131,1,['Lymph node']
ENSG00000157214,1.9292520736192464,STEAP2,1,['Lymph node']
ENSG00000181767,1.9292520736192464,OR8H2,1,['Lymph node']
ENSG00000204161,1.9269609571957589,TMEM273,1,['Skin']
ENSG00000153551,1.9260064814598399,CMTM7,1,['Lymph node']
ENSG00000095539,1.9260064814598399,SEMA4G,1,['Lymph node']
ENSG00000170275,1.92451282245235,CRTAP,1,['Foreskin']
ENSG00000133065,1.9216001105169889,SLC41A1,1,['Umbilical vein']
ENSG00000168077,1.9166971143496798,SCARA3,1,['Kidney']
ENSG00000128596,1.9119162831060492,CCDC136,1,['Umbilical vein']
ENSG00000149305,1.9100683610469886,HTR3B,1,['Lymph node']
ENSG00000172992,1.9032955437525005,DCAKD,1,['Foreskin']
ENSG00000102934,1.9014962513057403,PLLP,1,['Skin']
ENSG00000018625,1.894449169125019,ATP1A2,1,['Umbilical vein']
ENSG00000084112,1.891334740483053,SSH1,1,['Umbilical vein']
ENSG00000118298,1.887746713001639,CA14,1,['Lymph node']
ENSG00000092969,1.8852641827453016,TGFB2,1,['Skin']
ENSG00000171612,1.884553891385624,SLC25A33,1,['Lymph node']
ENSG00000078081,1.884553891385624,LAMP3,1,['Lymph node']
ENSG00000197965,1.8819763867919792,MPZL1,1,['Lymph node']
ENSG00000100626,1.878246312656858,GALNT16,1,['Intestine']
ENSG00000110975,1.8699911747230669,SYT10,1,['Kidney']
ENSG00000130733,1.8648167019468573,YIPF2,1,['Foreskin']
ENSG00000121753,1.8625621969223989,ADGRB2,1,['Skin']
ENSG00000175928,1.8625231771020292,LRRN1,1,['Lymph node']
ENSG00000162747,1.8563673189925831,FCGR3B,1,['Cornea']
ENSG00000152822,1.8537896582323263,GRM1,1,['Skin']
ENSG00000151715,1.8537896582323263,TMEM45B,1,['Skin']
ENSG00000137842,1.8518033055265148,TMEM62,1,['Foreskin']
ENSG00000060140,1.846760207185917,STYK1,1,['Lymph node']
ENSG00000170929,1.846760207185917,OR1M1,1,['Lymph node']
ENSG00000145996,1.8442994226454812,CDKAL1,1,['Skin']
ENSG00000187688,1.8379871610805474,TRPV2,1,['Umbilical vein']
ENSG00000162512,1.8325312972831374,SDC3,1,['Cornea']
ENSG00000163737,1.8325312972831374,PF4,1,['Cornea']
ENSG00000147224,1.8317598296423847,PRPS1,1,['Heart']
ENSG00000124731,1.8236642268233851,TREM1,1,['Skin']
ENSG00000257923,1.8233897727005144,CUX1,1,['Umbilical vein']
ENSG00000174059,1.8213931124606435,CD34,1,['Cornea']
ENSG00000099625,1.8078227133664986,CBARP,1,['Lymph node']
ENSG00000174417,1.8049866237984467,TRHR,1,['Lymph node']
ENSG00000204681,1.8010161987720021,GABBR1,1,['Umbilical vein']
ENSG00000081985,1.7920527631556886,IL12RB2,1,['Lymph node']
ENSG00000227500,1.7890808436379992,SCAMP4,1,['Cornea']
ENSG00000198715,1.7825836722806843,GLMP,1,['Lymph node']
ENSG00000109572,1.7825836722806843,CLCN3,1,['Lymph node']
ENSG00000007384,1.7825836722806843,RHBDF1,1,['Lymph node']
ENSG00000162695,1.7766008986338269,SLC30A7,1,['Skin']
ENSG00000198049,1.7766008986338269,AVPR1B,1,['Skin']
ENSG00000179520,1.7766008986338269,SLC17A8,1,['Skin']
ENSG00000133321,1.77185438421062,PLAAT4,1,['Umbilical vein']
ENSG00000162341,1.7688777015884414,TPCN2,1,['Lymph node']
ENSG00000168389,1.7683025184140793,MFSD2A,1,['Lymph node']
ENSG00000203859,1.7596296322963212,HSD3B2,1,['Kidney']
ENSG00000170881,1.754360190176512,RNF139,1,['Foreskin']
ENSG00000258890,1.7534265412013617,CEP95,1,['Umbilical vein']
ENSG00000010327,1.7520367292048937,STAB1,1,['Cornea']
ENSG00000105438,1.749733306172095,KDELR1,1,['Cornea']
ENSG00000013725,1.7419175909168094,CD6,1,['Kidney']
ENSG00000111729,1.7418260358274944,CLEC4A,1,['Umbilical vein']
ENSG00000164729,1.7363648002942664,SLC35G3,1,['Lymph node']
ENSG00000187955,1.735008880160291,COL14A1,1,['Foreskin']
ENSG00000168412,1.7349985423474465,MTNR1A,1,['Lymph node']
ENSG00000136026,1.7349985423474465,CKAP4,1,['Lymph node']
ENSG00000105641,1.7349985423474465,SLC5A5,1,['Lymph node']
ENSG00000162600,1.7342568929601365,OMA1,1,['Foreskin']
ENSG00000197977,1.732772641391122,ELOVL2,1,['Umbilical vein']
ENSG00000104783,1.7322094660286342,KCNN4,1,['Intestine']
ENSG00000154764,1.730284936597847,WNT7A,1,['Lymph node']
ENSG00000266964,1.730284936597847,FXYD1,1,['Lymph node']
ENSG00000129538,1.7273194825880018,RNASE1,1,['Foreskin']
ENSG00000171611,1.7200812627428526,PTCRA,1,['Intestine']
ENSG00000146828,1.717117415656847,SLC12A9,1,['Cornea']
ENSG00000175782,1.71704157845723,SLC35E3,1,['Kidney']
ENSG00000196277,1.7133611938326734,GRM7,1,['Lymph node']
ENSG00000179029,1.7112058069062408,TMEM107,1,['Skin']
ENSG00000142949,1.706697290952598,PTPRF,1,['Cornea']
ENSG00000157087,1.703894710788568,ATP2B2,1,['Umbilical vein']
ENSG00000162594,1.6940479112306186,IL23R,1,['Lymph node']
ENSG00000175489,1.6893128196201714,LRRC25,1,['Lymph node']
ENSG00000117620,1.6703500634745951,SLC35A3,1,['Skin']
ENSG00000150048,1.669820724337483,CLEC1A,1,['Intestine']
ENSG00000143552,1.6690007664458368,NUP210L,1,['Intestine']
ENSG00000134755,1.666579521854385,DSC2,1,['Kidney']
ENSG00000055118,1.6663396559928776,KCNH2,1,['Foreskin']
ENSG00000121446,1.6626931702576668,RGSL1,1,['Lymph node']
ENSG00000116218,1.6625776391080795,NPHS2,1,['Cornea']
ENSG00000172197,1.6600085149202695,MBOAT1,1,['Skin']
ENSG00000162604,1.656006440454003,TM2D1,1,['Skin']
ENSG00000177455,1.654156549233165,CD19,1,['Kidney']
ENSG00000130511,1.6533174736644147,SSBP4,1,['Foreskin']
ENSG00000142538,1.6521034874231089,PTH2,1,['Lymph node']
ENSG00000101489,1.6514111296102911,CELF4,1,['Umbilical vein']
ENSG00000169403,1.6489906124266964,PTAFR,1,['Skin']
ENSG00000163291,1.6432779719836599,PAQR3,1,['Lymph node']
ENSG00000169490,1.6432779719836599,TM2D2,1,['Lymph node']
ENSG00000125648,1.6432779719836599,SLC25A23,1,['Lymph node']
ENSG00000111261,1.6430941613172028,MANSC1,1,['Skin']
ENSG00000186806,1.6416220304067417,VSIG10L,1,['Umbilical vein']
ENSG00000155918,1.638492897166213,RAET1L,1,['Skin']
ENSG00000147804,1.6374610411319683,SLC39A4,1,['Foreskin']
ENSG00000105609,1.6373296867450273,LILRB5,1,['Lymph node']
ENSG00000125910,1.6367906087391866,S1PR4,1,['Umbilical vein']
ENSG00000134375,1.6328416942891442,TIMM17A,1,['Cornea']
ENSG00000187954,1.627973737382718,CYHR1,1,['Heart']
ENSG00000100652,1.6246793840137785,SLC10A1,1,['Lymph node']
ENSG00000071991,1.6190158094053395,CDH19,1,['Intestine']
ENSG00000086289,1.614364954168266,EPDR1,1,['Intestine']
ENSG00000144668,1.6137390242178378,ITGA9,1,['Heart']
ENSG00000170545,1.6133863293717585,SMAGP,1,['Heart']
ENSG00000184185,1.6048239693200173,KCNJ12,1,['Skin']
ENSG00000147119,1.6010892133877337,CHST7,1,['Intestine']
ENSG00000164953,1.6010892133877337,TMEM67,1,['Intestine']
ENSG00000248672,1.599245417698742,LY75-CD302,1,['Tonsil']
ENSG00000170289,1.5961846332038976,CNGB3,1,['Foreskin']
ENSG00000184985,1.5953424630576176,SORCS2,1,['Umbilical vein']
ENSG00000197561,1.593077003369502,ELANE,1,['Lymph node']
ENSG00000256436,1.592869525274533,TAS2R31,1,['Lymph node']
ENSG00000076356,1.5899070286114427,PLXNA2,1,['Cornea']
ENSG00000187048,1.5882818742367657,CYP4A11,1,['Skin']
ENSG00000105366,1.5882818742367657,SIGLEC8,1,['Skin']
ENSG00000258227,1.586716585448249,CLEC5A,1,['Cornea']
ENSG00000237515,1.5866629421212672,SHISA9,1,['Lymph node']
ENSG00000105383,1.5854469181323914,CD33,1,['Lymph node']
ENSG00000184922,1.582781013231291,FMNL1,1,['Umbilical vein']
ENSG00000167613,1.582537570034437,LAIR1,1,['Lymph node']
ENSG00000050438,1.5802701137866446,SLC4A8,1,['Lymph node']
ENSG00000158473,1.5785216030397737,CD1D,1,['Umbilical vein']
ENSG00000173610,1.5769101346648964,UGT2A1,1,['Skin']
ENSG00000053501,1.5738608324116052,USE1,1,['Foreskin']
ENSG00000164073,1.5683653359848075,MFSD8,1,['Intestine']
ENSG00000150394,1.5614797734182855,CDH8,1,['Foreskin']
ENSG00000136048,1.5553129780706918,DRAM1,1,['Lymph node']
ENSG00000167904,1.544889402808894,TMEM68,1,['Intestine']
ENSG00000099203,1.5435961467603898,TMED1,1,['Lymph node']
ENSG00000244476,1.5432083046365561,ERVFRD-1,1,['Skin']
ENSG00000277893,1.5339653275154859,SRD5A2,1,['Kidney']
ENSG00000126266,1.5339653275154859,FFAR1,1,['Kidney']
ENSG00000162729,1.5338160035821498,IGSF8,1,['Foreskin']
ENSG00000142512,1.5284388548628143,SIGLEC10,1,['Umbilical vein']
ENSG00000161929,1.5270112721962368,SCIMP,1,['Lymph node']
ENSG00000146233,1.525404705216808,CYP39A1,1,['Foreskin']
ENSG00000081237,1.5249338942987973,PTPRC,1,['Cornea']
ENSG00000173409,1.5238878019579767,ARV1,1,['Foreskin']
ENSG00000140749,1.5237137314072322,IGSF6,1,['Intestine']
ENSG00000134294,1.5230583911382833,SLC38A2,1,['Kidney']
ENSG00000221858,1.52256141689579,OR2A12,1,['Skin']
ENSG00000197706,1.521055884464913,OR6C74,1,['Lymph node']
ENSG00000154118,1.5195149177917442,JPH3,1,['Heart']
ENSG00000188517,1.5153081691460877,COL25A1,1,['Skin']
ENSG00000109762,1.5127675226955979,SNX25,1,['Lymph node']
ENSG00000151952,1.5091877592418763,TMEM132D,1,['Kidney']
ENSG00000006576,1.5069024697896243,PHTF2,1,['Vessel']
ENSG00000157593,1.5067330862043486,SLC35B2,1,['Lymph node']
ENSG00000235750,1.4985534778797849,KIAA0040,1,['Intestine']
ENSG00000149294,1.4985534778797849,NCAM1,1,['Intestine']
ENSG00000196242,1.4975577313803512,OR2C3,1,['Kidney']
ENSG00000179104,1.4930141469778675,TMTC2,1,['Skin']
ENSG00000111796,1.4919071847620005,KLRB1,1,['Skin']
ENSG00000005471,1.4916877107255009,ABCB4,1,['Umbilical vein']
ENSG00000198874,1.4885973777633343,TYW1,1,['Heart']
ENSG00000278023,1.4863457189414706,RDM1,1,['Foreskin']
ENSG00000110436,1.4856496315486671,SLC1A2,1,['Cornea']
ENSG00000161798,1.482360386721377,AQP5,1,['Skin']
ENSG00000171561,1.4812684258947635,OR2AT4,1,['Lymph node']
ENSG00000137648,1.4812684258947635,TMPRSS4,1,['Lymph node']
ENSG00000130167,1.4812684258947635,TSPAN16,1,['Lymph node']
ENSG00000184371,1.4760724443249924,CSF1,1,['Umbilical vein']
ENSG00000166292,1.4757479727488316,TMEM100,1,['Vessel']
ENSG00000177707,1.4732354890517905,NECTIN3,1,['Kidney']
ENSG00000170293,1.4707682261923878,CMTM8,1,['Lymph node']
ENSG00000160991,1.4707134276409204,ORAI2,1,['Lymph node']
ENSG00000040531,1.4686174650375212,CTNS,1,['Umbilical vein']
ENSG00000169181,1.4674372648707168,GSG1L,1,['Cornea']
ENSG00000152092,1.4576721751623563,ASTN1,1,['Intestine']
ENSG00000167895,1.447575517502669,TMC8,1,['Kidney']
ENSG00000118160,1.447048964395704,SLC8A2,1,['Umbilical vein']
ENSG00000100647,1.4456893572627505,SUSD6,1,['Umbilical vein']
ENSG00000171462,1.4451466265934025,DLK2,1,['Umbilical vein']
ENSG00000104938,1.4449276370294615,CLEC4M,1,['Heart']
ENSG00000151834,1.443294186972747,GABRA2,1,['Skin']
ENSG00000134962,1.4432070291450791,KLB,1,['Lymph node']
ENSG00000142185,1.4418191668461589,TRPM2,1,['Umbilical vein']
ENSG00000162877,1.4412640052182615,PM20D1,1,['Umbilical vein']
ENSG00000130433,1.4408017557287387,CACNG6,1,['Lymph node']
ENSG00000174599,1.4406167746596632,TRAM1L1,1,['Foreskin']
ENSG00000214814,1.4385837885441606,FER1L6,1,['Lymph node']
ENSG00000166091,1.4385837885441606,CMTM5,1,['Lymph node']
ENSG00000143816,1.4379384733819225,WNT9A,1,['Cornea']
ENSG00000152661,1.4379384733819225,GJA1,1,['Cornea']
ENSG00000197150,1.4335271274483992,ABCB8,1,['Lymph node']
ENSG00000166822,1.430833947862875,TMEM170A,1,['Skin']
ENSG00000090674,1.4284299860630956,MCOLN1,1,['Heart']
ENSG00000010270,1.4281667281929666,STARD3NL,1,['Lymph node']
ENSG00000185158,1.4281667281929666,LRRC37B,1,['Lymph node']
ENSG00000160951,1.4280369105133284,PTGER1,1,['Skin']
ENSG00000197177,1.4247264367544838,ADGRA1,1,['Umbilical vein']
ENSG00000203727,1.423535731139979,SAMD5,1,['Skin']
ENSG00000269855,1.4220288271212158,RNF225,1,['Kidney']
ENSG00000117598,1.419134053751251,PLPPR5,1,['Foreskin']
ENSG00000214212,1.418724078799769,C19orf38,1,['Skin']
ENSG00000180245,1.4171778259270928,RRH,1,['Lymph node']
ENSG00000167720,1.4154395622782612,SRR,1,['Foreskin']
ENSG00000168079,1.413668008291398,SCARA5,1,['Umbilical vein']
ENSG00000158764,1.4104087566199515,ITLN2,1,['Skin']
ENSG00000273238,1.4104087566199515,TMEM271,1,['Skin']
ENSG00000166928,1.4104087566199515,MS4A14,1,['Skin']
ENSG00000165970,1.4104087566199515,SLC6A5,1,['Skin']
ENSG00000174914,1.4104087566199515,OR9G1,1,['Skin']
ENSG00000166527,1.4104087566199515,CLEC4D,1,['Skin']
ENSG00000132681,1.4082502776276662,ATP1A4,1,['Umbilical vein']
ENSG00000138741,1.406382918268748,TRPC3,1,['Umbilical vein']
ENSG00000004846,1.405287548181496,ABCB5,1,['Lymph node']
ENSG00000221866,1.4036092894197685,PLXNA4,1,['Lymph node']
ENSG00000179397,1.4023899792413919,CATSPERE,1,['Lymph node']
ENSG00000182107,1.4006121662932256,TMEM30B,1,['Heart']
ENSG00000117362,1.399686469061377,APH1A,1,['Cornea']
ENSG00000151353,1.399686469061377,TMEM18,1,['Cornea']
ENSG00000111371,1.399686469061377,SLC38A1,1,['Cornea']
ENSG00000055211,1.3977546010565145,GINM1,1,['Intestine']
ENSG00000155970,1.3977546010565145,MICU3,1,['Intestine']
ENSG00000182674,1.3971973909717776,KCNB2,1,['Skin']
ENSG00000177694,1.3968168115696615,NAALADL2,1,['Foreskin']
ENSG00000101425,1.3956471350470259,BPI,1,['Umbilical vein']
ENSG00000171049,1.3955975909512375,FPR2,1,['Umbilical vein']
ENSG00000163982,1.3917142265692637,OTOP1,1,['Lymph node']
ENSG00000186723,1.3917142265692637,OR10H1,1,['Lymph node']
ENSG00000121716,1.3911028053842962,PILRB,1,['Heart']
ENSG00000104915,1.3911028053842962,STX10,1,['Heart']
ENSG00000111962,1.391033137697005,UST,1,['Umbilical vein']
ENSG00000100368,1.3865556096043785,CSF2RB,1,['Skin']
ENSG00000171944,1.3847045744467226,OR52A5,1,['Cornea']
ENSG00000129159,1.381281834001769,KCNC1,1,['Lymph node']
ENSG00000197272,1.3802942242855112,IL27,1,['Skin']
ENSG00000063015,1.3754379073757057,SEZ6,1,['Skin']
ENSG00000112796,1.3715345115829014,ENPP5,1,['Lymph node']
ENSG00000075429,1.3715345115829014,CACNG5,1,['Lymph node']
ENSG00000125498,1.3714141557743138,KIR2DL1,1,['Lymph node']
ENSG00000103089,1.369793432226412,FA2H,1,['Vessel']
ENSG00000160886,1.3694628238529258,LY6K,1,['Lymph node']
ENSG00000062282,1.3693969899659655,DGAT2,1,['Intestine']
ENSG00000155016,1.3674822408434297,CYP2U1,1,['Intestine']
ENSG00000058668,1.3652875803136104,ATP2B4,1,['Cornea']
ENSG00000164535,1.3649307033154379,DAGLB,1,['Heart']
ENSG00000079385,1.3649307033154379,CEACAM1,1,['Heart']
ENSG00000129951,1.3649307033154379,PLPPR3,1,['Heart']
ENSG00000167664,1.3638619612085077,TMIGD2,1,['Lymph node']
ENSG00000169359,1.3614497478508465,SLC33A1,1,['Skin']
ENSG00000273820,1.3580737926476338,USP27X,1,['Skin']
ENSG00000184163,1.357107192349215,C1QTNF12,1,['Cornea']
ENSG00000105352,1.3566755900545473,CEACAM4,1,['Cornea']
ENSG00000169427,1.3522802465708539,KCNK9,1,['Vessel']
